Site_num,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE_or_PLME,nest
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,11/10/17,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,5/10/13,NCWRC,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,4/2/19,TangledBankCons,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,5/22/19,TangledBankCons,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,6/25/19,TangledBankCons,none found,,,,,,0,
942,Sandburg_Boundary Rock,Henderson,35.265157,-82.45802,BRE,Carl Sandburg NHS,NPS,10/18/19,TangledBankCons,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/8/17,TangledBankCons,1 ad. ANAE poking head from behind spider web; JJ's study,Green Salamander,1,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/10/17,TangledBankCons,1 ad. ANAE poking head from behind spider web; likely same as previous; JJ's study,Green Salamander,1,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/16/17,TangledBankCons,1 ad. ANAE poking head from behind spider web; likely same as previous; JJ's study,Green Salamander,1,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,4/25/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,4/1/10,NCWRC,1 adult,Green Salamander,1,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/25/17,TangledBankCons,"1 ANAE, unk age class; JJ's study",Green Salamander,,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/24/18,TangledBankCons,"1 hatchling ANAE, same as previous; JJ's study",Green Salamander,,,1,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/17/18,TangledBankCons,1 hatchling ANAE; JJ's study,Green Salamander,,,1,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,9/18/18,TangledBankCons,1 juv. ANAE; JJ's study,Green Salamander,,1,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,8/22/18,TangledBankCons,1 sub-ad. ANAE; JJ's study,Green Salamander,,1,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,5/20/15,NCWRC,1 yearling ANAE,Green Salamander,,1,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,5/1/18,TangledBankCons,2 ad. ANAE paired; JJ's study,Green Salamander,2,,,,2,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/5/18,TangledBankCons,"2 hatchling ANAE, one same as previous and one on surface; JJ's study",Green Salamander,,,2,,2,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,5/5/09,NCWRC,"new rock g w/ 1 ANAE, swabbed",Green Salamander,1,,,,1,FALSE
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,6/16/09,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,7/10/09,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,9/27/09,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/3/09,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,6/27/10,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/17/10,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,3/18/11,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/17/11,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,3/10/12,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,9/21/13,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,8/14/15,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,3/11/19,TangledBankCons,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,4/2/19,TangledBankCons,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,5/22/19,TangledBankCons,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,6/25/19,TangledBankCons,none found,,,,,,0,
943,Sandburg_Irene's Rock,Henderson,35.265136,-82.458218,BRE,Carl Sandburg NHS,NPS,10/18/19,TangledBankCons,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,11/5/18,TangledBankCons,"1 ad. ANAE, same crevice as previous hatchlings; mom?;  JJ's study",Green Salamander,1,,,,1,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,4/1/10,NCWRC,1 adult ANAE,Green Salamander,1,,,,1,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/10/13,NCWRC,1 adult and 1 juvenile in separate crevices,Green Salamander,1,1,,,2,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/7/10,NCWRC,1 juvenile ANAE,Green Salamander,,1,,,1,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,"2 juv., 1 ad. ANAE",Green Salamander,1,2,,,3,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,4/4/13,NCWRC,2 juveniles and 1 adult ANAE,Green Salamander,1,2,,,3,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/17/12,NCWRC,"2 juveniles in separate crevices, swabbed",Green Salamander,,2,,,2,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/16/12,NCWRC,2 juveniles in the same crevice,Green Salamander,,2,,,2,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,9/21/13,NCWRC,"2 juveniles under the overhang, adult on low end of the rock snipped vial #106, another juvenile/sub adult observed",Green Salamander,2,2,,,4,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/17/18,TangledBankCons,3 hatchling ANAE; 1 was climbing wall; JJ's study,Green Salamander,,,3,,3,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,"3x survey, 1 ad, 1 yearling ANAE",Green Salamander,1,1,,,2,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/20/15,NCWRC,Juvenile ANAE,Green Salamander,,1,,,1,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,4/9/08,NCWRC,new rock F w/ 1 ANAE,Green Salamander,1,,,,1,FALSE
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/5/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/15/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,7/9/08,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,7/17/08,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,8/17/08,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/1/08,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,6/16/09,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,7/10/09,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,9/27/09,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,11/3/09,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,6/27/10,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/17/10,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,3/18/11,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,11/17/11,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,3/10/12,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,8/14/15,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,11/13/16,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/10/17,NCWRC ,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,3/11/19,TangledBankCons,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,4/2/19,TangledBankCons,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,5/22/19,TangledBankCons,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,6/25/19,TangledBankCons,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/18/19,TangledBankCons,none found,,,,,,0,
944,Sandburg_Slant (blackrat) Rock,Henderson,35.265228,-82.458109,BRE,Carl Sandburg NHS,NPS,10/28/16,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,5/10/10,NCWRC,site 1st found w/ 1 adult under the overhang,Green Salamander,1,,,,1,FALSE
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
945,Sandburg_West Rock-1A,Henderson,35.263517,-82.460904,BRE,Carl Sandburg NHS,NPS,12/8/12,NCWRC,none found,,,,,,0,
946,Glassy Mountain-1,Henderson,35.265547,-82.458577,BRE,private,private,5/10/10,NCWRC,Site 1st found w/ 1 juvenile ANAE,Green Salamander,,1,,,1,FALSE
946,Glassy Mountain-1,Henderson,35.265547,-82.458577,BRE,private,private,12/8/12,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,5/8/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,10/24/18,TangledBankCons,1 ad. ANAE; JJ's study,Green Salamander,1,,,,1,FALSE
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,5/22/19,TangledBankCons,1 ANAE; age unreported; JJ's study,Green Salamander,,,,,1,FALSE
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,6/25/19,TangledBankCons,1 ANAE; age unreported; JJ's study,Green Salamander,,,,,1,FALSE
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,10/18/19,TangledBankCons,1 ANAE; age unreported; JJ's study,Green Salamander,,,,,1,FALSE
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,7/15/10,NCWRC,"1 small adult ANAE, unextractable",Green Salamander,1,,,,1,FALSE
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,6/22/14,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,10/7/14,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,3/11/19,TangledBankCons,none found,,,,,,0,
947,Sandburg_West Rock-2,Henderson,35.264219,-82.459542,BRE,Carl Sandburg NHS,NPS,4/2/19,TangledBankCons,none found,,,,,,0,
949,Cascade Lake Road-6B,Transylvania,35.158561,-82.641082,BRE,private,private,3/16/16,NCWRC,Rock-B also first found with one adult male ANAE that was extracted and swabbed as Swab #6.,Green Salamander,1,,,,1,FALSE
950,NW of Pinnacle Mountain Road-1E,Henderson,35.189937,-82.559178,BRE,private,private,3/18/16,NCWRC,1 juvenile ANAE,Green Salamander,,1,,,1,FALSE
951,NW of Pinnacle Mountain Road-1F,Henderson,35.190484,-82.560144,BRE,private,private,3/18/16,NCWRC,yearling ANAE,Green Salamander,,1,,,1,FALSE
952,NW of Pinnacle Mountain Road-1G,Henderson,35.190524,-82.560474,BRE,private,private,3/18/16,NCWRC,2 ad ANAE; 1 was swabbed as Vial #7,Green Salamander,2,,,,2,FALSE
953,NW of Pinnacle Mountain Road-2,Henderson,35.191459,-82.55935,BRE,private,private,3/18/16,NCWRC,1 adult ANAE,Green Salamander,1,,,,1,FALSE
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,3/28/16,NCWRC,new rock; 1 adult ANAE,Green Salamander,1,,,,1,FALSE
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
954,Sandburg_North Rock-A,Henderson,35.265496,-82.458301,BRE,Carl Sandburg NHS,NPS,7/25/19,NCWRC,none found,,,,,,0,
955,Gina Williams-1A,Transylvania,35.166036,-82.66419,BRE,private,private,3/30/16,NCWRC,2 juv ANAE; one extracted and swabbed as Vial #9.,Green Salamander,,2,,,2,FALSE
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,4/14/16,NCWRC,1 yearling ANAE,Green Salamander,,1,,,1,FALSE
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,8/1/16,NCWRC,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,8/18/16,NCWRC,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,8/24/16,NCWRC,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,10/4/16,NCWRC,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,4/12/17,NCWRC,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,6/1/17,NCWRC ,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,7/24/17,NCWRC,none found,,,,,,0,
960,Sandburg_Fern Rock,Henderson,35.265295,-82.457792,BRE,Carl Sandburg NHS,NPS,11/3/17,NCWRC,none found,,,,,,0,
961,Shelter Rock Trail-1C,Transylvania,35.17543,-82.614222,BRE,DuPont SRF,NCFS,4/10/16,NCWRC,1 ad ANAE,Green Salamander,1,,,,1,FALSE
961,Shelter Rock Trail-1C,Transylvania,35.17543,-82.614222,BRE,DuPont SRF,NCFS,10/25/21,NCWRC,1 ad ANAE,Green Salamander,1,,,,1,FALSE
961,Shelter Rock Trail-1C,Transylvania,35.17543,-82.614222,BRE,DuPont SRF,NCFS,11/17/20,NCWRC,1 sub-ad or small ad ANAE,Green Salamander,1,,,,1,FALSE
961,Shelter Rock Trail-1C,Transylvania,35.17543,-82.614222,BRE,DuPont SRF,NCFS,9/30/18,NCWRC,none found,,,,,,0,
962,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,8/14/16,NCWRC,nest w/female was normal; 18 eggs counted,Green Salamander,1,,,18,1,TRUE
962,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,7/1/16,NCWRC,nest of at least 20 eggs and female ANAE on duty.,Green Salamander,1,,,20,1,TRUE
962,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,4/30/17,NCWRC ,1 ad ANAE,Green Salamander,1,,,,1,FALSE
962,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,10/18/16,NCWRC,"1 ad. , 2 hatchling ANAE; 1 ad. PLME",Green Salamander,1,,2,,,FALSE
962,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,10/18/16,NCWRC,"1 ad. , 2 hatchling ANAE; 1 ad. PLME",Southern Gray-cheeked Salamander,1,,,,1,FALSE
