system:index,20000708_spei1y,20010709_spei1y,20020709_spei1y,20030709_spei1y,20040708_spei1y,20050709_spei1y,20060709_spei1y,20070709_spei1y,20080708_spei1y,20090709_spei1y,20100709_spei1y,20110709_spei1y,20120708_spei1y,20130709_spei1y,20140709_spei1y,20150709_spei1y,20160708_spei1y,20170709_spei1y,20180709_spei1y,20190709_spei1y,20200708_spei1y,20210709_spei1y,new_flag1,.geo
000000000000000001a1_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,697,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a2_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,698,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a3_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,699,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a4_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,700,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a5_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,704,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a6_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,705,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a7_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,706,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a8_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,708,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a9_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,709,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,713,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ab_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,714,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ac_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,715,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ad_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,716,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ae_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,717,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001af_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,718,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b0_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,719,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b1_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,720,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,721,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,722,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b4_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,723,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b5_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,724,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b6_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,729,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,730,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b8_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,731,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,732,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ba_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bb_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,743,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bc_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,744,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bd_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,745,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,746,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001bf_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,748,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c1_0,-0.9,-1.13,-0.62,1.01,0.1,2.09,-0.71,-0.54,-2.09,-0.32,1.45,-0.1,-0.46,1.69,0.03,-0.8,-0.1,-0.54,0.54,2.09,0.17,0.9,749,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c2_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,751,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c3_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,752,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c4_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,753,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c5_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,754,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c6_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,755,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c7_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,756,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c8_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,757,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c9_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,758,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ca_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,759,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,760,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cc_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,761,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cd_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ce_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,763,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,774,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,775,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d1_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,776,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d2_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,777,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d3_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,778,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d4_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,779,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d5_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,780,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d6_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,781,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d7_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,782,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d8_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,783,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d9_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001da_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,785,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001db_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,790,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dc_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,792,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001dd_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,793,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001de_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,794,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,795,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e0_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,796,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e1_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,797,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e2_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,798,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,799,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,800,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e5_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,818,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e6_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,961,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,1084,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e8_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e9_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1140,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1141,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001eb_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1143,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ec_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1144,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ed_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1145,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1146,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ef_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1147,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f0_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1148,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f1_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1149,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f2_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1151,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1152,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f4_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1153,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f5_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1154,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f6_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1155,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f7_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1156,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1157,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f9_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1158,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fa_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1159,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fb_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1160,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fc_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1161,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fd_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001fe_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1163,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ff_0,-1.01,-1.13,-0.9,1.13,-0.03,2.09,-0.71,-0.62,-2.09,-0.32,1.01,-0.1,-0.54,1.69,0.1,-0.46,0.1,-0.32,0.8,2.09,0.47,0.9,1164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000200_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,1165,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000201_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000202_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,1167,"{""type"":""MultiPoint"",""coordinates"":[]}"
