Site_num,Survey_ID,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_unk_ANAE,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE,total_ANAE_or_PLME,nest,year,J_date,nndist,new_flag1
1737,12349,Lake Julia-6A,Transylvania,35.17994269,-82.59692827,BRE,DuPont SRF,NCFS,2016-08-02,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,215,24.04142497,1737
1817,12350,Lake Julia-6B,Transylvania,35.17988293,-82.59667453,BRE,DuPont SRF,NCFS,2016-08-02,NCWRC,1 ad. ANAE; swabbed as Vials #48&C19.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,215,24.04142497,1817
190,12352,Plantation Trail-1A,Henderson,35.205675,-82.569969,BRE,DuPont SRF,NCFS,2016-08-05,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,218,71.37213777,190
248,12367,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2016-08-06,NCWRC,"both ANAE nests normal, w/females",Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,219,2.135270248,5009
268,12368,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2016-08-06,NCWRC,"both ANAE nests normal, w/females",Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,219,2.135270248,5009
65,12372,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,ANAE nest normal w/female,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,220,8.599414859,5065
66,12373,Bridal Veil Falls-1C,Transylvania,35.179219,-82.61814,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,ANAE nest normal w/female,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,220,11.21314974,66
71,12376,Bridal Veil Falls-1H,Transylvania,35.179612,-82.617731,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,1 adult ANAE in the brood crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,220,10.811444,71
72,12377,Bridal Veil Falls-1I,Transylvania,35.178991,-82.61829,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,"2 adult ANAE, one of which was about a foot away from where the nest was seen and which could not be seen today.  Also, there were several crickets between the ANAE and the nest location.",Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,220,12.70490444,72
470,12383,Conservation Road-1C,Transylvania,35.178227,-82.610006,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,1 yearling ANAE under bark,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,220,4.419997307,5008
512,12384,David's House-1A,Transylvania,35.178113,-82.609114,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,1 juv. ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,220,4.527862313,5002
514,12385,David's House-1C,Transylvania,35.178132,-82.60907,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,none found,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,220,1.00185313,5002
514,12385,David's House-1C,Transylvania,35.178132,-82.60907,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,none found,Green Salamander,0,NA,NA,NA,NA,0,0,NA,2016,220,1.00185313,5002
696,12388,Sheep Mountain Trail-2A,Transylvania,35.194432,-82.632665,BRE,DuPont SRF,NCFS,2016-08-07,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,220,10.34027146,696
95,12398,Buck Forest Rd/Joanna Rd hillside-5B,Transylvania,35.194123,-82.60586,BRE,DuPont SRF,NCFS,2016-08-11,NCWRC,"1 adult female ANAE, vials #50&C20",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,224,56.07224039,95
541,12403,Stone Mountain-5D,Henderson,35.219747,-82.578404,BRE,DuPont SRF,NCFS,2016-08-12,NCWRC,2 ANAE nests in adjoining crevices.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,225,26.9058178,541
542,12404,Stone Mountain-6D,Henderson,35.223336,-82.581143,BRE,DuPont SRF,NCFS,2016-08-12,NCWRC,1 juv PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,225,13.00434263,542
1338,12407,FHT West of 281-1C,Jackson,35.02500838,-83.02145348,BRE,Nantahala NF,USFS,2016-08-12,NCWRC,1 PLME; 2-4 rocks in complex,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,225,5.000359021,5030
1427,12408,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,2016-08-12,NCWRC,"10 PLME, all age classes; post-survey note: devastating wildfire here in Nov. 2016",Green Salamander,0,NA,NA,NA,NA,0,10,FALSE,2016,225,431.6033559,1427
298,12416,Switchback Trail-1D,Henderson,35.21688,-82.571482,BRE,DuPont SRF,NCFS,2016-08-14,NCWRC,1 juv ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,227,16.47905454,298
962,12418,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,2016-08-14,NCWRC,nest w/female was normal; 18 eggs counted,Green Salamander,1,NA,NA,NA,18,1,1,TRUE,2016,227,12.06544757,962
1410,12426,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,2016-08-15,NCWRC,1 PLME; RH 86.4 at a random location,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,228,1748.872714,1410
1149,12427,Cedar Rock Trail-4,Transylvania,35.174171,-82.630833,BRE,DuPont SRF,NCFS,2016-08-16,NCWRC,two adult ANAE in two crevices,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,2016,229,421.8941265,1149
248,12430,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2016-08-18,NCWRC,two Rock-A ANAE nests were normal.  The female in the left nest had her head buried in the eggs.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,231,2.135270248,5009
268,12431,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2016-08-18,NCWRC,two remaining Rock-B ANAE nests were also normal and the female in the right nest had her head buried in the eggs.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,231,2.135270248,5009
1668,12444,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2016-08-18,NCWRC,1 ad. Female ANAE with nest of 2 eggs,Green Salamander,1,NA,NA,NA,2,1,1,TRUE,2016,231,66.82700951,1668
651,12447,Long Rock-7,Henderson,35.180108,-82.56626,BRE,DuPont SRF,NCFS,2016-08-19,NCWRC,"ANAE female and nest, 5 eggs seen;  female swabbed as Vials #51&C21.",Green Salamander,1,NA,NA,NA,5,1,1,TRUE,2016,232,89.89001213,651
160,12458,Laurel Trail-2A,Henderson,35.21239,-82.566649,BRE,DuPont SRF,NCFS,2016-08-22,NCWRC,Rock-A had an adult ANAE in the brood crevice but no eggs could be seen.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,235,6.713610599,5014
1261,12468,Frank Street-3A,Henderson,35.2157623,-82.57219659,BRE,DuPont SRF,NCFS,2016-08-22,NCWRC,Rock-A there was a ANAE nest of at least five eggs (but not many more) and the female was swabbed as Vials #53&C22.,Green Salamander,1,NA,NA,NA,5,1,1,TRUE,2016,235,48.56498687,1261
1416,12474,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,2016-08-22,NCWRC,PLME adult and DEMO juvenile. Rock shelf damp. RH 83.2,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,235,6.178463603,5041
65,12475,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,2016-08-23,NCWRC,ANAE nest normal w/female,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,236,8.599414859,5065
66,12476,Bridal Veil Falls-1C,Transylvania,35.179219,-82.61814,BRE,DuPont SRF,NCFS,2016-08-23,NCWRC,ANAE nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,236,11.21314974,66
70,12479,Bridal Veil Falls-1G,Transylvania,35.17933575,-82.61819807,BRE,DuPont SRF,NCFS,2016-08-23,NCWRC,Rock-G had one small adult ANAE in the brood crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,236,13.98926235,70
72,12481,Bridal Veil Falls-1I,Transylvania,35.178991,-82.61829,BRE,DuPont SRF,NCFS,2016-08-23,NCWRC,Rock-I ANAE nest was also just barely visible and was being attended by the female.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,236,12.70490444,72
436,12484,Bridal Veil Falls-1L,Transylvania,35.179633,-82.618149,BRE,DuPont SRF,NCFS,2016-08-23,NCWRC,Rock-L brood crevice was an adult ANAE with an almost fully regenerated tail and which is likely the one seen earlier in this crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,236,14.59145526,436
443,12487,Bridal Veil Falls-1S,Transylvania,35.179722,-82.617579,BRE,DuPont SRF,NCFS,2016-08-23,NCWRC,1 ad. ANAE; Vials #54&C23,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,236,2.893938812,5015
59,12489,Barn Trail-1B,Transylvania,35.175849,-82.615273,BRE,DuPont SRF,NCFS,2016-08-24,NCWRC,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,237,17.98526398,59
113,12492,Corn Mill Shoals Trail-3D,Transylvania,35.176158,-82.617091,BRE,DuPont SRF,NCFS,2016-08-24,NCWRC,ANAE nest  normal but  female just outside of the crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,237,15.54165059,113
221,12493,Shelter Rock Trail-1A,Transylvania,35.175152,-82.614842,BRE,DuPont SRF,NCFS,2016-08-24,NCWRC,"2 ad. PLME, one swabbed, vial #56",Green Salamander,0,NA,NA,NA,NA,0,2,FALSE,2016,237,41.66127037,221
470,12494,Conservation Road-1C,Transylvania,35.178227,-82.610006,BRE,DuPont SRF,NCFS,2016-08-24,NCWRC,Rock-C had one juvenile ANAE in the rear crevice,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,237,4.419997307,5008
1902,12510,Corn Mill Shoals Trail-3H,Transylvania,35.17658962,-82.61724321,BRE,DuPont SRF,NCFS,2016-08-24,NCWRC,"1 small ad. ANAE, regen tail; swabbed vials #55&C24",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,237,37.21617324,1902
651,12516,Long Rock-7,Henderson,35.180108,-82.56626,BRE,DuPont SRF,NCFS,2016-08-25,NCWRC,ANAE nest normal w/female,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,238,89.89001213,651
1668,12517,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2016-08-25,NCWRC,ANAE nest was normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,238,66.82700951,1668
1326,12518,Ellicott Rock Wilderness-1C,Jackson,35.0184432,-83.0959427,BRE,Nantahala NF,USFS,2016-08-26,NCWRC,"PLME and adult ANAE, both quickly retreated.  RH 85.9",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,239,128.6890109,1326
1335,12519,Bartram Trail South-1A,Macon,35.02438042,-83.28534871,BRE,Nantahala NF,USFS,2016-08-26,NCWRC,"2 ANAE nests normal, a third identified in a higher crevice with 7 eggs visible",Green Salamander,3,NA,NA,NA,7,3,3,TRUE,2016,239,6.708533987,5047
1346,12520,FS 367_Brooks Branch-A,Macon,35.02511,-83.230377,BRE,Nantahala NF,USFS,2016-08-26,NCWRC,"1 juv ANAE boxed in by a cricket, unextractable. RH 73.8",Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,239,18.25943029,1346
1375,12521,Hwy 28-A,Macon,35.02653592,-83.18350843,BRE,Nantahala NF,USFS,2016-08-26,NCWRC,"1 sm adult ANAE extracted, swab and tail snip 1375-8/26/2016, RH 82.7",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,239,29.01784414,1375
1416,12523,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,2016-08-26,NCWRC,"ANAE nest with female guarding, 10 eggs on crevice floor, RH 80.9",Green Salamander,1,NA,NA,NA,10,1,1,TRUE,2016,239,6.178463603,5041
962,12537,Rocky Hill Baptist Church-C,Transylvania,35.145248,-82.642835,BRE,private,private,2016-08-27,NCWRC,nest normal with brooding female,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,240,12.06544757,962
1301,12538,Rocky Ridge Rd-6,Henderson,35.21626614,-82.57851244,BRE,DuPont SRF,NCFS,2016-08-27,NCWRC,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,240,122.8571093,1301
1410,12554,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,2016-08-29,NCWRC,"DEOC juv and unid DE spp. unextractable, yearling PLME in a lower rock, RH 76.7",Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,2016,242,1748.872714,1410
126,12540,Grassy Dam Trail-1E,Henderson,35.203766,-82.583587,BRE,DuPont SRF,NCFS,2016-08-29,NCWRC,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,242,10.85189966,126
1335,12549,Bartram Trail South-1A,Macon,35.02438042,-83.28534871,BRE,Nantahala NF,USFS,2016-08-29,NCWRC,3 ANAE nests and brooding females normal,Green Salamander,3,NA,NA,NA,NA,3,3,TRUE,2016,242,6.708533987,5047
1336,12550,FHT West of 281-1A,Jackson,35.02575841,-83.02026637,BRE,Nantahala NF,USFS,2016-08-29,NCWRC,"1 adult ANAE on rock face in a pocket crevice, measured, swabbed and snipped (skin swab and tail snip 1336-8/29/2016), RH 79.4",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,242,8.045053931,5057
1346,12551,FS 367_Brooks Branch-A,Macon,35.02511,-83.230377,BRE,Nantahala NF,USFS,2016-08-29,NCWRC,"1 juv ANAE, unextractable, RH 82.7",Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,242,18.25943029,1346
1375,12553,Hwy 28-A,Macon,35.02653592,-83.18350843,BRE,Nantahala NF,USFS,2016-08-29,NCWRC,"3 adult/sub ad, 1 juvenile all unextractable, RH 82.4",Green Salamander,3,NA,1,NA,NA,4,4,FALSE,2016,242,29.01784414,1375
248,12558,Tarkiln Branch Rd-1A,Henderson,35.198634,-82.591285,BRE,DuPont SRF,NCFS,2016-08-30,NCWRC,Rock-A the left ANAE nest was just starting to hatch and the right nest was fully hatched.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,243,2.135270248,5009
268,12559,Tarkiln Branch Rd-1B,Henderson,35.198617,-82.591274,BRE,DuPont SRF,NCFS,2016-08-30,NCWRC,both nests fully hatched; both females brooding,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,243,2.135270248,5009
1668,12562,Thomas Cemetery Road-3,Henderson,35.20260084,-82.5982176,BRE,DuPont SRF,NCFS,2016-08-30,NCWRC,ANAE nest was hatched and female on duty.,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,243,66.82700951,1668
1903,12563,Lake Imaging Trail-1C,Henderson,35.20167213,-82.61046883,BRE,DuPont SRF,NCFS,2016-08-30,NCWRC,1 ad. ANAE; swabbed as Vials #57&C25.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,243,14.47559768,1903
65,12564,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,Rock B ANAE nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,244,8.599414859,5065
66,12565,Bridal Veil Falls-1C,Transylvania,35.179219,-82.61814,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,At Rock-C the ANAE eggs were hatching,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,244,11.21314974,66
70,12567,Bridal Veil Falls-1G,Transylvania,35.17933575,-82.61819807,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,Rock-G had one juvenile ANAE in the brood crevice.,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,2016,244,13.98926235,70
72,12569,Bridal Veil Falls-1I,Transylvania,35.178991,-82.61829,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,Rock I ANAE nest normal,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,2016,244,12.70490444,72
431,12571,Bridal Veil Falls-2A,Transylvania,35.180522,-82.617112,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,Rock-A had one adult ANAE but no eggs could be seen.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,244,16.44593397,431
436,12576,Bridal Veil Falls-1L,Transylvania,35.179633,-82.618149,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,Rock-L had one adult ANAE in the lower-left crevice.,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,2016,244,14.59145526,436
1261,12580,Frank Street-3A,Henderson,35.2157623,-82.57219659,BRE,DuPont SRF,NCFS,2016-08-31,NCWRC,eggs hatching and another adult ANAE in a low crevice.,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,2016,244,48.56498687,1261
210,12590,Rocky Ridge Rd-1A,Henderson,35.216947,-82.577448,BRE,DuPont SRF,NCFS,2016-09-02,NCWRC,"4-5 hatchling ANAE in a high alcove crevice, This is first indication of a nest here this year.",Green Salamander,NA,NA,NA,4,NA,4,4,TRUE,2016,246,54.24019808,210
